pts,reb,ast,net_rating,usg_pct,ast_pct,was_mvp
0.4,0.4,1.2,15.8,0.107,0.353,0
5.6,4.2,0.9,8.4,0.141,0.064,0
13.9,3.8,2.4,-3.1,0.22,0.136,0
2.7,0.3,0.7,19.4,0.183,0.2,0
3.4,0.4,1.0,-14.5,0.256,0.172,0
6.9,4.1,0.9,-11.3,0.162,0.07400000000000001,0
7.5,4.0,1.2,-3.7,0.147,0.081,0
5.9,1.2,2.3,-0.4,0.199,0.253,0
8.2,4.1,0.9,1.6,0.192,0.071,0
5.6,2.4,1.2,-2.5,0.213,0.134,0
9.4,3.9,1.8,5.4,0.14300000000000002,0.094,0
13.5,3.9,6.5,3.5,0.189,0.28,0
3.8,2.9,0.6,-2.7,0.184,0.073,0
2.5,1.0,0.2,5.9,0.114,0.03,0
1.4,1.4,0.2,4.7,0.142,0.045,0
8.6,8.0,0.8,5.4,0.16399999999999998,0.051,0
10.5,10.4,0.5,-0.7,0.155,0.026,0
12.3,11.3,0.8,0.8,0.215,0.054000000000000006,0
3.9,1.2,0.7,-6.8,0.16899999999999998,0.103,0
7.1,3.2,2.7,4.8,0.139,0.168,0
8.1,5.7,1.1,-0.6,0.2,0.091,0
1.7,0.3,0.7,7.7,0.231,0.667,0
5.1,3.7,0.4,2.4,0.165,0.042,0
9.5,5.5,0.9,-5.0,0.202,0.063,0
1.3,0.7,0.0,-10.8,0.211,0.0,0
25.4,10.1,10.3,6.6,0.326,0.464,0
8.5,1.6,2.0,0.1,0.191,0.13699999999999998,0
7.3,8.2,0.4,-1.1,0.14,0.022,0
9.4,6.0,1.1,1.2,0.196,0.079,0
6.5,3.8,0.3,-10.5,0.214,0.04,0
4.0,0.0,1.0,4.9,0.207,0.2,0
7.3,3.4,1.0,-8.6,0.227,0.099,0
2.6,1.4,0.8,-3.6,0.118,0.093,0
1.5,1.5,0.0,-17.4,0.279,0.0,0
5.4,2.3,0.8,-6.3,0.139,0.069,0
18.5,2.4,2.0,-0.1,0.25,0.101,0
5.6,1.7,1.2,1.5,0.161,0.107,0
5.8,6.4,0.7,-4.6,0.127,0.049,0
8.6,2.3,3.7,-2.3,0.206,0.248,0
14.8,6.8,0.9,-2.7,0.211,0.05,0
7.5,1.7,3.4,4.5,0.215,0.295,0
15.2,13.9,1.5,6.7,0.162,0.066,0
4.9,2.7,0.6,1.2,0.179,0.078,0
4.8,1.2,0.8,-0.4,0.16699999999999998,0.099,0
1.0,0.0,0.0,38.3,0.177,0.0,0
2.6,5.8,0.9,-7.0,0.091,0.07,0
8.2,2.8,1.0,-10.5,0.161,0.076,0
13.4,4.3,6.0,-8.0,0.245,0.319,0
10.1,4.8,1.1,0.2,0.23,0.087,0
13.1,3.2,1.4,7.3,0.153,0.066,0
2.6,1.5,2.1,-2.4,0.124,0.227,0
12.3,3.6,1.9,0.1,0.263,0.136,0
9.6,7.7,1.1,1.3,0.181,0.066,0
6.4,3.1,0.4,3.5,0.192,0.053,0
2.9,1.8,0.6,-2.6,0.19,0.101,0
5.5,4.4,0.4,-13.5,0.173,0.036000000000000004,0
1.3,0.9,1.6,-29.2,0.146,0.374,0
15.9,2.5,3.0,3.2,0.229,0.149,0
3.7,5.2,0.6,-12.2,0.15,0.065,0
6.5,2.7,0.5,-3.6,0.228,0.067,0
11.8,1.8,3.5,-1.3,0.208,0.237,0
26.1,9.7,3.1,9.7,0.28600000000000003,0.138,0
7.1,11.1,0.9,-5.9,0.114,0.042,0
7.7,1.6,1.9,-11.6,0.227,0.194,0
12.0,8.3,1.6,-3.6,0.228,0.107,0
18.9,5.4,3.3,11.3,0.239,0.152,0
3.3,3.2,0.3,-16.8,0.172,0.047,0
21.8,5.7,6.9,8.3,0.333,0.38,0
15.5,3.1,5.2,-2.6,0.243,0.27,0
0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,10.0,1.0,-14.8,0.2,0.056,0
4.1,1.2,1.3,1.4,0.171,0.183,0
19.2,5.2,5.8,8.9,0.243,0.244,0
5.9,3.3,0.7,-10.7,0.14400000000000002,0.056,0
4.7,5.9,0.4,7.0,0.133,0.029,0
11.9,3.7,2.2,7.8,0.145,0.085,0
8.6,3.5,1.3,0.9,0.21600000000000005,0.129,0
4.3,1.5,1.5,-1.6,0.182,0.17,0
13.5,8.2,1.0,-5.5,0.215,0.06,0
1.5,0.5,0.2,-19.5,0.219,0.07400000000000001,0
11.9,3.2,5.7,4.0,0.211,0.309,0
4.6,3.4,0.4,0.2,0.18,0.06,0
9.6,2.9,3.7,-5.1,0.19,0.223,0
1.0,0.0,0.3,23.8,0.181,0.16699999999999998,0
8.2,4.2,0.9,3.8,0.162,0.066,0
4.5,1.5,0.7,4.2,0.232,0.121,0
2.0,2.1,0.2,-10.5,0.162,0.034,0
7.9,1.6,0.9,4.3,0.16399999999999998,0.068,0
14.6,7.8,1.4,6.3,0.183,0.069,0
2.7,1.0,1.5,-9.2,0.18,0.222,0
2.0,0.4,0.1,-12.5,0.295,0.111,0
11.2,4.3,2.3,6.2,0.198,0.132,0
11.2,2.2,1.8,-7.4,0.17800000000000002,0.101,0
14.5,2.5,2.8,0.6,0.279,0.198,0
10.8,3.7,1.2,0.2,0.22,0.08900000000000001,0
13.8,6.2,1.6,2.4,0.233,0.086,0
6.5,1.6,1.1,-0.1,0.157,0.091,0
5.1,1.4,2.4,0.9,0.2,0.293,0
11.8,7.4,1.2,4.6,0.188,0.079,0
8.0,2.6,1.7,-5.4,0.125,0.083,0
7.0,7.3,1.6,1.5,0.156,0.103,0
4.1,1.5,0.6,-0.9,0.153,0.073,0
15.1,6.3,1.5,-0.1,0.218,0.066,0
14.4,9.2,1.6,2.0,0.218,0.08800000000000001,0
13.4,13.5,1.2,-8.8,0.209,0.062,0
5.1,1.6,3.8,-3.1,0.134,0.244,0
4.2,3.1,0.4,-11.4,0.141,0.048,0
14.7,4.4,2.3,3.5,0.16399999999999998,0.102,0
12.9,2.8,4.7,-5.1,0.185,0.239,0
6.4,1.9,1.2,12.0,0.21,0.122,0
1.0,0.5,0.0,17.6,0.24,0.0,0
8.5,7.1,1.6,7.1,0.13,0.073,0
9.1,4.7,1.7,1.9,0.155,0.103,0
13.0,4.0,1.7,-2.3,0.23,0.113,0
1.5,1.4,0.3,-11.2,0.109,0.058,0
9.1,3.9,2.3,-3.2,0.18600000000000005,0.13699999999999998,0
5.4,4.4,0.4,-2.8,0.15,0.042,0
2.8,0.7,0.9,-4.2,0.245,0.229,0
7.8,1.9,3.2,-3.0,0.207,0.266,0
18.3,4.7,6.3,-1.8,0.245,0.294,0
12.7,4.6,1.7,2.0,0.175,0.084,0
22.6,4.2,3.1,-4.9,0.26,0.146,0
20.1,5.0,2.3,-4.4,0.231,0.106,0
11.4,3.7,2.0,-5.7,0.202,0.114,0
11.9,2.9,6.1,2.1,0.193,0.34,0
11.7,3.2,3.0,2.7,0.22,0.192,0
3.5,2.4,0.5,-5.4,0.205,0.094,0
8.6,7.3,1.3,-1.4,0.184,0.08199999999999999,0
5.9,4.8,0.6,-5.0,0.173,0.064,0
16.8,7.3,2.1,-5.4,0.22,0.106,0
9.1,2.6,3.9,3.4,0.173,0.224,0
3.9,2.8,0.2,3.1,0.139,0.022,0
8.8,6.2,0.8,-2.8,0.208,0.059,0
2.2,2.4,0.4,-9.3,0.131,0.068,0
9.2,6.3,1.0,-0.4,0.202,0.068,0
3.8,2.3,0.5,-6.1,0.172,0.084,0
17.5,4.4,7.1,4.8,0.222,0.31,0
21.4,3.6,4.9,-16.7,0.273,0.227,0
13.5,4.1,1.2,-9.7,0.245,0.091,0
3.7,0.0,0.3,-5.5,0.314,0.14300000000000002,0
20.7,14.2,1.3,8.1,0.24,0.059,0
4.7,1.1,1.9,4.6,0.16399999999999998,0.219,0
2.1,1.3,0.6,-17.0,0.122,0.08800000000000001,0
14.1,2.3,3.1,-5.2,0.26,0.199,0
3.8,1.0,0.6,1.1,0.214,0.111,0
3.8,2.4,0.9,-9.0,0.139,0.079,0
16.4,6.7,3.4,-5.5,0.199,0.155,0
12.9,3.7,6.6,1.0,0.168,0.278,0
10.5,3.9,1.9,1.0,0.173,0.114,0
18.8,3.2,6.2,1.6,0.28800000000000003,0.344,0
1.3,0.2,1.0,-21.5,0.3,0.6,0
17.1,2.7,2.8,0.4,0.245,0.146,0
13.9,3.9,3.0,10.3,0.173,0.14300000000000002,0
9.6,7.5,1.8,9.3,0.17,0.098,0
5.7,3.6,1.1,3.3,0.146,0.08800000000000001,0
1.9,0.5,0.4,-9.9,0.159,0.097,0
25.7,6.2,5.7,4.0,0.309,0.276,0
3.2,2.4,0.3,7.8,0.183,0.053,0
11.2,2.1,2.6,9.4,0.175,0.13699999999999998,0
7.9,5.2,1.7,3.2,0.197,0.142,0
10.9,2.1,4.1,-1.8,0.235,0.301,0
3.1,1.3,0.6,-6.8,0.133,0.055,0
12.3,4.4,3.6,6.0,0.161,0.142,0
4.3,2.8,0.9,-6.5,0.12,0.07400000000000001,0
12.5,3.1,1.9,2.7,0.174,0.08800000000000001,0
20.6,9.0,1.4,-2.8,0.274,0.07,0
15.7,5.1,1.8,6.4,0.208,0.085,0
6.3,5.4,0.1,1.6,0.163,0.013,0
4.6,3.5,0.8,-2.6,0.15,0.076,0
4.4,5.2,0.9,-4.9,0.103,0.067,0
3.9,2.2,0.4,3.6,0.158,0.063,0
8.4,3.4,1.1,-1.9,0.179,0.076,0
2.0,0.5,0.5,21.0,0.14800000000000002,0.25,0
5.9,2.6,4.9,1.8,0.131,0.28,0
7.9,1.5,2.6,-6.5,0.18600000000000005,0.209,0
3.7,1.4,1.4,-12.2,0.163,0.156,0
5.6,3.7,0.6,-15.7,0.19,0.059,0
3.9,2.1,0.8,-5.5,0.179,0.104,0
10.9,2.8,3.7,-6.5,0.197,0.241,0
7.6,5.4,0.5,-1.8,0.225,0.052000000000000005,0
2.5,2.7,0.2,-8.7,0.154,0.023,0
2.1,3.3,0.4,-12.8,0.093,0.052000000000000005,0
5.0,1.3,1.0,-0.3,0.204,0.111,0
6.4,2.0,2.4,-35.1,0.243,0.24,0
5.6,2.2,1.0,-2.5,0.21600000000000005,0.121,0
3.0,2.4,0.3,6.0,0.158,0.043,0
9.2,4.0,1.4,1.8,0.215,0.113,0
11.4,8.1,0.9,-2.8,0.223,0.058,0
4.5,3.7,3.4,0.9,0.162,0.28,0
1.4,0.2,0.3,-18.3,0.22,0.13,0
1.9,3.4,0.2,7.2,0.105,0.031,0
18.1,2.4,2.7,5.6,0.209,0.129,0
13.7,3.4,1.7,0.9,0.188,0.083,0
12.9,2.8,2.2,6.2,0.195,0.11,0
12.0,9.4,1.0,-6.3,0.221,0.063,0
0.7,1.3,0.3,6.8,0.115,0.125,0
11.3,7.7,1.1,2.8,0.16,0.054000000000000006,0
5.5,3.9,1.2,6.1,0.133,0.08800000000000001,0
4.8,1.1,0.7,-6.9,0.211,0.105,0
12.6,5.4,2.0,9.9,0.168,0.084,0
7.1,3.3,0.9,-6.6,0.206,0.08900000000000001,0
2.5,2.0,0.0,-18.8,0.177,0.0,0
2.8,0.9,1.3,-3.5,0.14300000000000002,0.16699999999999998,0
10.0,1.9,2.8,2.6,0.172,0.158,0
10.7,5.3,2.5,0.0,0.17800000000000002,0.134,0
1.9,2.3,0.3,-4.1,0.118,0.055,0
2.9,1.3,0.2,2.6,0.16399999999999998,0.043,0
2.6,1.7,0.9,6.8,0.156,0.147,0
12.1,5.6,2.4,6.1,0.193,0.133,0
4.5,1.6,0.9,0.9,0.151,0.099,0
12.9,7.8,1.4,-0.6,0.18600000000000005,0.073,0
7.8,3.8,1.8,-2.3,0.21,0.133,0
12.2,8.3,1.7,-8.3,0.155,0.078,0
3.1,2.4,0.8,0.5,0.146,0.103,0
7.9,5.5,0.6,3.5,0.184,0.045,0
6.6,1.4,3.1,-0.8,0.195,0.272,0
1.9,2.0,0.2,-22.9,0.159,0.044,0
0.7,1.3,0.2,-1.8,0.132,0.043,0
3.9,1.3,1.9,-2.1,0.13699999999999998,0.213,0
7.9,2.9,5.5,-1.0,0.151,0.269,0
3.4,3.2,0.3,-7.1,0.125,0.028,0
2.0,1.0,0.6,-12.1,0.093,0.078,0
2.9,0.8,0.4,-10.8,0.142,0.052000000000000005,0
5.6,2.0,3.8,-3.4,0.136,0.268,0
6.6,2.7,1.6,-1.8,0.133,0.097,0
7.7,3.7,0.4,-3.9,0.218,0.044,0
2.9,1.6,0.4,-5.3,0.21600000000000005,0.083,0
4.4,1.7,0.8,-1.4,0.184,0.094,0
15.9,3.7,8.4,-6.8,0.211,0.376,0
24.3,8.8,1.9,0.3,0.36,0.124,0
9.7,4.3,2.1,-5.2,0.168,0.107,0
9.1,2.2,2.7,8.6,0.204,0.209,0
9.6,3.7,1.4,-6.0,0.197,0.101,0
1.9,2.8,0.2,-1.0,0.075,0.024,0
3.1,1.2,0.3,-16.4,0.261,0.067,0
1.8,2.5,0.1,-2.9,0.084,0.026,0
6.0,4.8,0.2,-0.9,0.151,0.024,0
9.5,5.9,4.2,7.3,0.141,0.184,0
13.0,5.0,2.0,-6.1,0.157,0.067,0
5.2,2.0,3.2,-0.9,0.18,0.339,0
2.3,0.7,1.8,-21.1,0.131,0.44,0
6.9,1.0,2.5,-3.0,0.202,0.248,0
4.3,5.1,0.6,-13.9,0.192,0.08,0
4.1,3.8,0.7,-3.2,0.128,0.073,0
3.1,3.8,0.4,-5.2,0.135,0.05,0
1.3,3.5,0.6,-1.4,0.08,0.076,0
7.5,1.5,0.8,-9.1,0.248,0.101,0
3.1,2.3,0.5,3.5,0.117,0.048,0
6.3,3.8,0.8,1.3,0.163,0.078,0
4.6,2.1,0.9,-15.0,0.122,0.073,0
2.6,1.6,0.3,-17.6,0.17800000000000002,0.047,0
3.0,0.7,1.8,-6.9,0.156,0.224,0
12.3,7.2,1.7,5.1,0.2,0.08900000000000001,0
10.3,3.2,3.8,-6.7,0.211,0.254,0
4.2,1.9,1.2,-2.1,0.133,0.125,0
5.1,2.7,1.0,-16.0,0.249,0.141,0
12.3,3.2,2.0,2.0,0.217,0.118,0
0.5,0.2,0.1,-32.1,0.109,0.125,0
9.2,2.6,5.1,1.1,0.157,0.258,0
6.0,4.6,0.8,-1.1,0.14300000000000002,0.062,0
4.6,4.5,1.6,1.5,0.125,0.13699999999999998,0
2.6,1.2,1.4,2.5,0.155,0.207,0
2.7,1.2,0.5,11.9,0.129,0.079,0
5.1,3.0,3.4,-8.8,0.152,0.234,0
2.6,1.4,0.6,-0.7,0.156,0.113,0
9.9,3.2,1.8,5.9,0.203,0.13,0
3.5,2.1,0.6,-11.0,0.183,0.102,0
9.5,4.7,1.2,1.6,0.145,0.069,0
2.1,2.4,0.4,7.5,0.116,0.065,0
4.8,1.1,1.1,8.8,0.201,0.14,0
9.0,4.3,3.3,2.8,0.157,0.171,0
4.8,3.2,1.9,-3.7,0.132,0.155,0
7.6,2.5,3.6,-4.5,0.18,0.268,0
8.7,5.3,0.7,-2.3,0.277,0.063,0
13.8,4.3,6.3,-10.5,0.293,0.369,0
3.2,1.6,0.4,-9.5,0.172,0.069,0
7.1,5.5,0.7,-0.5,0.154,0.046,0
7.4,1.7,1.8,-4.3,0.138,0.113,0
13.8,8.7,1.1,-11.9,0.253,0.075,0
1.3,0.3,0.1,1.5,0.17800000000000002,0.056,0
4.2,3.6,1.3,12.2,0.116,0.108,0
18.8,4.2,10.5,8.8,0.233,0.435,1
3.6,0.7,1.0,-4.1,0.199,0.134,0
3.3,1.7,0.9,-14.0,0.185,0.142,0
5.6,4.9,0.8,-2.7,0.151,0.068,0
5.4,2.5,0.7,0.4,0.131,0.057,0
28.0,11.8,2.1,1.7,0.326,0.11,0
14.6,2.1,4.4,-5.9,0.213,0.241,0
10.5,5.6,0.8,-4.6,0.255,0.066,0
15.4,11.2,1.4,4.6,0.23,0.073,0
9.9,5.0,1.4,-4.6,0.196,0.092,0
11.7,7.0,1.9,-0.3,0.16699999999999998,0.084,0
9.2,2.2,2.1,1.3,0.19,0.115,0
2.9,3.2,0.5,-0.9,0.109,0.061,0
10.8,6.6,1.1,7.5,0.195,0.06,0
6.6,2.9,1.0,-0.2,0.202,0.096,0
6.8,3.5,1.9,-1.0,0.138,0.126,0
17.6,3.7,2.8,-15.8,0.319,0.183,0
3.6,1.7,0.4,-2.0,0.201,0.087,0
2.9,1.5,0.1,-6.8,0.211,0.027000000000000003,0
5.0,2.2,1.3,-0.2,0.153,0.118,0
5.8,6.4,0.8,9.7,0.163,0.055,0
2.8,3.4,1.0,-6.1,0.106,0.106,0
4.9,0.8,1.3,-12.7,0.237,0.223,0
15.3,4.6,1.7,0.0,0.182,0.08,0
4.7,0.7,1.8,-11.7,0.28300000000000003,0.433,0
3.7,2.6,0.3,-17.2,0.172,0.038,0
4.0,5.5,0.5,15.2,0.13699999999999998,0.071,0
3.5,3.3,0.3,1.2,0.114,0.031,0
7.4,2.6,1.1,-6.3,0.16399999999999998,0.097,0
12.2,10.3,2.1,-10.0,0.18,0.106,0
17.8,5.1,1.4,-1.3,0.227,0.068,0
22.9,8.8,5.4,1.5,0.28300000000000003,0.269,0
7.0,3.9,1.6,2.7,0.203,0.146,0
2.6,0.9,0.3,4.3,0.159,0.057,0
1.9,2.2,1.5,3.0,0.124,0.194,0
1.6,0.1,1.1,16.2,0.219,0.34600000000000003,0
5.4,1.7,2.6,2.2,0.187,0.241,0
11.7,1.8,3.1,-1.4,0.258,0.236,0
5.0,4.8,0.8,7.0,0.146,0.063,0
0.8,1.0,0.3,-47.4,0.134,0.125,0
14.7,5.4,2.9,-3.4,0.222,0.154,0
2.4,1.3,0.2,-13.5,0.22,0.047,0
8.3,4.7,2.9,-0.3,0.146,0.145,0
8.7,2.3,2.6,-4.8,0.192,0.188,0
19.5,7.0,0.8,-6.0,0.258,0.045,0
11.2,6.2,1.3,-9.9,0.211,0.086,0
4.3,2.6,1.2,8.6,0.128,0.109,0
7.2,3.7,0.7,1.4,0.154,0.051,0
6.4,2.2,1.0,1.6,0.138,0.076,0
1.0,1.3,0.3,-4.4,0.163,0.043,0
8.2,4.8,1.0,9.1,0.14800000000000002,0.064,0
2.1,1.4,0.9,-3.4,0.108,0.09,0
2.5,3.5,0.8,-5.8,0.106,0.077,0
13.3,4.8,1.4,1.3,0.195,0.075,0
8.3,2.6,1.2,0.1,0.179,0.092,0
11.3,10.2,1.8,-15.4,0.212,0.111,0
1.2,0.4,0.2,-9.8,0.099,0.063,0
4.0,2.9,0.5,-1.6,0.138,0.054000000000000006,0
4.1,1.5,2.0,-7.8,0.141,0.204,0
18.6,11.0,3.2,9.5,0.277,0.162,0
3.0,1.2,0.9,-3.5,0.162,0.119,0
0.0,1.0,1.7,-27.4,0.078,0.294,0
2.9,2.4,0.1,-0.2,0.145,0.025,0
15.7,5.1,4.8,-6.1,0.219,0.222,0
2.9,1.6,0.7,-2.1,0.129,0.09,0
5.2,3.6,1.0,2.8,0.158,0.084,0
3.8,2.5,0.0,-24.1,0.174,0.0,0
8.3,3.4,1.3,2.4,0.187,0.102,0
6.3,6.3,0.4,-6.1,0.16699999999999998,0.034,0
1.3,0.5,0.3,-11.6,0.268,0.114,0
3.4,5.3,0.3,-7.5,0.133,0.042,0
20.1,10.1,3.2,-8.8,0.262,0.16399999999999998,0
9.6,3.0,1.5,-2.6,0.201,0.106,0
11.1,1.7,1.3,-3.8,0.202,0.091,0
16.4,8.1,1.5,1.1,0.239,0.086,0
17.7,8.5,1.3,9.6,0.334,0.111,0
5.6,1.7,2.9,-5.2,0.17800000000000002,0.271,0
1.9,0.9,0.8,-36.8,0.227,0.24,0
5.4,3.6,1.0,-5.6,0.188,0.11,0
19.8,3.8,3.8,7.2,0.26,0.184,0
2.0,1.5,0.4,-2.6,0.16899999999999998,0.073,0
0.3,1.3,0.0,-35.3,0.234,0.0,0
1.9,1.0,0.2,11.5,0.224,0.058,0
4.4,2.7,1.7,-7.8,0.121,0.158,0
7.0,3.0,1.0,-9.7,0.194,0.093,0
18.0,7.1,2.8,-1.4,0.246,0.135,0
7.3,5.9,1.3,-5.7,0.14400000000000002,0.1,0
7.7,2.4,3.0,-2.5,0.18600000000000005,0.214,0
1.0,0.3,0.0,24.4,0.205,0.0,0
1.6,2.0,0.4,0.0,0.136,0.08,0
7.3,1.8,1.6,-6.1,0.232,0.155,0
1.0,1.8,0.3,-4.8,0.161,0.051,0
11.1,7.1,1.6,-11.5,0.204,0.111,0
1.3,1.1,0.9,-14.2,0.092,0.159,0
9.3,3.8,1.0,-2.7,0.188,0.062,0
0.4,0.3,0.2,-1.8,0.157,0.087,0
19.6,6.1,2.1,-2.1,0.233,0.097,0
5.2,1.8,2.4,-4.1,0.14800000000000002,0.252,0
9.8,1.6,2.7,-6.7,0.201,0.18,0
5.8,2.5,1.7,-2.3,0.161,0.155,0
4.8,2.7,1.7,5.3,0.145,0.16699999999999998,0
2.9,2.3,0.0,-7.5,0.154,0.006999999999999999,0
2.8,1.3,0.3,-3.2,0.19,0.071,0
7.1,2.1,1.1,8.0,0.175,0.096,0
2.6,1.8,0.5,-12.2,0.183,0.111,0
1.2,0.8,0.0,-25.5,0.179,0.0,0
2.2,3.0,0.4,-3.1,0.08199999999999999,0.038,0
8.3,2.8,1.2,-6.5,0.184,0.08199999999999999,0
5.5,2.1,0.3,6.4,0.15,0.024,0
4.3,4.3,1.1,-5.4,0.185,0.114,0
4.1,1.6,0.7,-0.6,0.119,0.068,0
15.1,5.6,2.7,-10.0,0.227,0.139,0
12.4,3.4,5.7,-0.7,0.22,0.34600000000000003,0
8.8,4.0,0.9,-4.5,0.158,0.053,0
8.0,6.4,0.9,-10.1,0.19,0.064,0
14.8,7.5,1.6,-0.2,0.199,0.078,0
1.8,0.8,0.7,1.3,0.175,0.158,0
2.1,2.9,0.9,3.1,0.107,0.103,0
7.5,4.9,1.7,0.5,0.187,0.116,0
6.5,5.0,1.8,-1.2,0.15,0.1,0
3.8,2.3,0.7,-9.1,0.234,0.107,0
12.0,2.9,2.4,-5.5,0.165,0.113,0
5.5,0.6,0.5,-1.8,0.161,0.052000000000000005,0
25.9,7.3,4.4,2.7,0.329,0.236,0
1.9,1.5,0.1,-0.5,0.16899999999999998,0.035,0
3.3,1.3,3.3,-6.7,0.17800000000000002,0.395,0
1.8,1.3,0.3,-18.2,0.142,0.078,0
1.0,0.5,0.1,-61.0,0.246,0.14300000000000002,0
7.0,4.0,0.8,-1.8,0.218,0.098,0
6.9,5.9,0.6,9.2,0.146,0.045,0
19.5,4.2,10.0,11.9,0.269,0.493,0
2.1,1.9,0.2,-8.3,0.21,0.06,0
12.8,3.9,1.6,0.0,0.22,0.1,0
1.6,2.0,0.3,-0.2,0.135,0.075,0
2.0,3.0,1.0,-25.0,0.154,0.5,0
11.7,5.5,9.8,-10.7,0.209,0.48,0
15.7,8.7,4.2,7.3,0.224,0.187,0
0.0,0.0,1.0,-10.1,0.14300000000000002,0.333,0
10.7,3.9,1.2,-3.3,0.179,0.068,0
4.5,2.6,0.8,-3.5,0.133,0.079,0
17.1,9.3,1.8,-11.1,0.247,0.099,0
5.4,2.8,3.1,-0.9,0.133,0.189,0
23.1,4.6,8.1,-0.6,0.27,0.364,0
8.3,2.3,1.3,7.1,0.15,0.07,0
13.8,4.7,1.1,-2.3,0.231,0.07400000000000001,0
1.5,2.3,0.3,-21.2,0.129,0.105,0
3.7,2.6,0.2,0.0,0.168,0.04,0
4.4,4.6,1.2,-1.1,0.151,0.108,0
16.5,3.4,2.7,8.1,0.198,0.122,0
4.6,2.7,1.4,1.9,0.129,0.112,0
5.1,6.5,0.6,8.4,0.122,0.049,0
7.5,11.8,2.5,2.6,0.126,0.119,0
15.6,3.9,3.7,5.8,0.199,0.17,0
7.3,3.1,0.7,-4.8,0.217,0.068,0
1.5,1.3,0.3,-11.6,0.211,0.077,0
1.0,0.5,0.5,-13.1,0.149,0.174,0
1.4,0.9,0.1,-24.3,0.213,0.047,0
1.9,3.5,0.4,7.1,0.07200000000000001,0.033,0
15.4,3.3,2.8,2.5,0.203,0.132,0
9.0,5.2,0.8,-2.3,0.192,0.052000000000000005,0
4.0,2.6,0.5,-2.5,0.135,0.049,0
13.0,5.5,1.5,-3.5,0.231,0.096,0
18.0,8.0,1.9,-11.7,0.28800000000000003,0.111,0
15.6,3.2,7.3,6.5,0.211,0.335,0
13.9,2.1,3.8,-6.0,0.203,0.192,0
4.3,1.6,1.6,-6.2,0.17,0.18,0
9.7,4.8,1.8,-1.6,0.233,0.128,0
13.6,3.4,2.6,5.6,0.197,0.139,0
3.1,1.9,0.8,4.3,0.105,0.071,0
4.4,0.8,0.5,-4.2,0.228,0.085,0
16.1,2.6,2.8,-9.0,0.208,0.13699999999999998,0
10.6,1.8,2.3,-2.0,0.247,0.201,0
12.7,4.5,2.4,-7.3,0.204,0.127,0
1.7,0.9,0.1,-12.5,0.16899999999999998,0.05,0
7.4,4.7,0.8,-0.7,0.184,0.065,0
16.0,11.7,2.1,-3.3,0.192,0.098,0
9.6,4.2,1.4,3.7,0.189,0.106,0
4.8,3.0,0.6,-5.0,0.147,0.055,0
2.3,0.9,1.0,-11.5,0.17800000000000002,0.223,0
3.1,0.9,1.4,-3.9,0.181,0.211,0
2.4,1.4,1.1,3.1,0.126,0.134,0
5.3,4.0,0.8,-1.3,0.146,0.075,0
3.6,3.2,0.5,0.1,0.13,0.047,0
3.8,2.4,0.3,-13.3,0.157,0.06,0
15.5,3.6,4.1,3.6,0.238,0.209,0
3.3,1.1,0.0,-12.6,0.17800000000000002,0.0,0
2.5,2.2,0.4,-1.5,0.11,0.052000000000000005,0
0.9,0.6,0.6,-25.0,0.108,0.19,0
15.8,8.2,2.9,7.7,0.251,0.171,0
9.5,2.8,1.2,0.3,0.228,0.105,0
7.3,6.1,0.6,-3.7,0.146,0.039,0
4.1,3.8,1.4,2.6,0.13,0.12,0
6.6,5.3,0.3,7.0,0.138,0.021,0
17.0,5.2,6.1,1.5,0.238,0.273,0
15.8,3.3,4.3,2.8,0.264,0.234,0
4.4,3.0,0.3,1.3,0.168,0.038,0
3.9,4.5,0.2,6.2,0.15,0.02,0
6.6,4.6,0.7,-2.1,0.16399999999999998,0.063,0
11.1,2.5,2.8,-2.5,0.183,0.141,0
1.8,0.9,0.2,-3.7,0.106,0.033,0
2.8,2.0,0.6,-6.6,0.18,0.103,0
16.9,3.2,6.6,-11.4,0.25,0.332,0
20.8,9.8,3.4,-5.4,0.25,0.166,0
1.2,0.7,0.2,5.7,0.174,0.103,0
5.5,2.0,3.2,-18.9,0.179,0.29,0
15.9,3.2,4.3,-3.3,0.295,0.257,0
7.4,2.1,2.0,3.3,0.228,0.202,0
2.0,2.0,0.1,-16.1,0.243,0.048,0
6.3,3.6,4.4,-8.2,0.16399999999999998,0.273,0
3.7,2.7,0.4,5.8,0.154,0.058,0
3.1,1.5,0.6,1.7,0.146,0.08800000000000001,0
11.6,3.7,2.8,5.0,0.171,0.136,0
13.7,4.7,2.8,1.3,0.208,0.158,0
15.7,8.4,1.2,1.1,0.243,0.067,0
1.9,0.9,0.5,-17.8,0.13,0.093,0
3.0,0.0,2.5,-14.3,0.09,0.263,0
5.6,2.3,1.0,4.9,0.179,0.102,0
12.4,7.3,2.1,-1.2,0.207,0.118,0
7.9,2.5,1.9,-6.0,0.18,0.158,0
7.1,3.3,1.3,2.8,0.16,0.102,0
4.4,1.8,1.3,-3.3,0.136,0.135,0
9.0,2.0,1.0,4.3,0.414,0.2,0
4.1,0.8,0.7,-11.5,0.206,0.124,0
18.2,9.3,2.1,9.7,0.241,0.101,0
4.4,1.7,2.1,-8.7,0.14300000000000002,0.181,0
10.9,2.7,1.2,1.1,0.179,0.079,0
9.7,5.5,0.6,-6.4,0.189,0.043,0
